Id,SalePrice
1461,118988.65806451613
1462,153461.93548387097
1463,175525.4193548387
1464,190968.27096774193
1465,199052.1935483871
1466,180457.96774193548
1467,169611.67741935485
1468,175135.65806451612
1469,179924.89032258064
1470,132858.23225806453
1471,206787.52258064516
1472,96110.8129032258
1473,93565.38064516129
1474,152132.25806451612
1475,125339.52903225807
1476,448841.75483870966
1477,243362.31612903226
1478,305911.79354838707
1479,291935.864516129
1480,428306.07096774195
1481,314159.9419354839
1482,204296.8064516129
1483,183490.88387096775
1484,174959.5483870968
1485,181255.43870967743
1486,193822.64516129033
1487,328400.9935483871
1488,214599.25161290323
1489,206260.46451612902
1490,215424.94193548386
1491,195708.8064516129
1492,92160.88387096774
1493,185796.7741935484
1494,297854.03225806454
1495,283621.7032258065
1496,245410.94193548386
1497,191640.6064516129
1498,164585.2258064516
1499,157833.85806451613
1500,171565.12903225806
1501,168791.3741935484
1502,172180.50322580646
1503,300352.6
1504,229199.09677419355
1505,211556.1741935484
1506,192955.31612903226
1507,225306.5677419355
1508,198566.70967741936
1509,161408.7870967742
1510,154009.03225806452
1511,150471.23225806453
1512,176924.35483870967
1513,157605.74838709677
1514,139807.16129032258
1515,205829.52258064516
1516,155539.88387096775
1517,153627.12903225806
1518,134111.54193548387
1519,225472.12903225806
1520,139737.5806451613
1521,143713.87096774194
1522,162455.16129032258
1523,120956.34838709678
1524,122984.51612903226
1525,122650.74838709677
1526,126072.41935483871
1527,108969.69677419355
1528,127117.47741935484
1529,144778.04516129033
1530,177620.2064516129
1531,132503.32258064515
1532,105250.16129032258
1533,146555.27096774193
1534,119630.03225806452
1535,137788.4
1536,114853.3935483871
1537,83307.7935483871
1538,160392.4129032258
1539,236148.36774193548
1540,117695.76774193549
1541,141308.2258064516
1542,136219.12258064517
1543,171836.1870967742
1544,75399.52903225807
1545,101396.63870967741
1546,131617.54193548387
1547,132114.95483870967
1548,125041.46451612904
1549,120995.07741935484
1550,135604.6064516129
1551,111142.3935483871
1552,140186.12903225806
1553,141699.10322580647
1554,126890.72903225807
1555,158834.2451612903
1556,107865.48387096774
1557,125643.87096774194
1558,95697.12258064515
1559,124163.0064516129
1560,141908.07741935484
1561,151260.18064516128
1562,130425.74838709677
1563,125880.69677419355
1564,160174.46451612902
1565,150975.50322580646
1566,222538.34193548388
1567,88537.6129032258
1568,223952.6
1569,147238.61290322582
